rxcui,ndc,ndc_source
310965,62207032143,current
310965,62207032146,current
310965,62207032147,current
310965,62207032148,current
310965,62207032149,current
310965,62207032189,current
310965,62207032190,current
310965,62207032191,current
310965,62207036541,current
310965,62207036542,current
310965,62207036543,current
310965,62207036546,current
310965,62207036547,current
310965,62207036548,current
310965,62207036549,current
310965,62207036551,current
310965,62207036641,current
310965,62207036642,current
310965,62207036643,current
310965,62207036646,current
310965,62207036647,current
310965,62207036648,current
310965,62207036649,current
310965,62207036651,current
310965,62207039541,current
310965,62207039542,current
310965,62207039543,current
310965,62207039546,current
310965,62207039547,current
310965,62207039548,current
310965,62207039549,current
310965,62207039551,current
310965,62207039641,current
310965,62207039642,current
310965,62207039643,current
310965,62207039646,current
310965,62207039647,current
310965,62207039648,current
310965,62207039649,current
310965,62207039651,current
310965,62936094101,current
310965,62936094105,current
310965,63548018501,current
310965,63548018502,current
310965,63548018503,current
310965,63548023401,current
310965,63548023402,current
310965,63548023403,current
310965,63629146700,current
310965,63629146701,current
310965,63629146702,current
310965,63629146703,current
310965,63629146704,current
310965,63629146705,current
310965,63629146706,current
310965,63629146707,current
310965,63629146708,current
310965,63629146709,current
310965,63868026825,current
310965,63868034110,current
310965,63868034124,current
310965,63868034150,current
310965,63868057001,current
310965,63868057050,current
310965,63868057101,current
310965,63868057150,current
310965,63868077305,current
310965,63868077310,current
310965,63868077324,current
310965,63868077350,current
310965,63868079050,current
310965,63868079150,current
310965,63868079401,current
310965,63868097910,current
310965,63868097924,current
310965,63868097950,current
310965,63941010901,current
310965,63941010902,current
310965,63941010903,current
310965,63941010905,current
310965,63941010908,current
310965,63941010910,current
310965,63941011102,current
310965,63941020905,current
310965,63941021001,current
310965,63941021002,current
310965,63941021003,current
310965,63941021010,current
310965,63941030102,current
310965,63981029103,current
310965,63981029114,current
310965,63981039303,current
310965,63981039314,current
310965,63981051790,current
310965,63981060452,current
310965,63981060490,current
310965,66267011520,current
310965,66267011524,current
310965,66267011530,current
310965,66267011540,current
310965,66267011550,current
310965,66267011590,current
310965,66424039310,current
310965,66424039610,current
310965,66424099510,current
310965,66424099610,current
310965,66715550704,current
310965,66715553903,current
310965,66715560704,current
310965,66715630704,current
310965,66715633903,current
310965,66715640704,current
310965,66715672004,current
310965,66715673908,current
310965,66715683904,current
310965,66715692004,current
310965,66715815206,current
310965,66715981907,current
310965,66715983904,current
310965,67060000167,current
310965,67060000168,current
310965,67091034705,current
310965,67091034710,current
310965,67091034750,current
310965,67091034810,current
310965,67091034850,current
310965,67091036850,current
310965,67091036910,current
310965,67091036950,current
310965,68016000414,current
310965,68016000420,current
310965,68016002483,current
310965,68016003014,current
310965,68016003016,current
310965,68016005913,current
310965,68016005914,current
310965,68016005916,current
310965,68016029550,current
310965,68016063400,current
310965,68016063405,current
310965,68016063410,current
310965,68016063424,current
310965,68016063425,current
310965,68016063450,current
310965,68016063510,current
310965,68016063550,current
310965,68016064508,current
310965,68016064512,current
310965,68016064515,current
310965,68071393701,current
310965,68196029178,current
310965,68196060160,current
310965,68210002601,current
310965,68210002602,current
310965,68210080001,current
310965,68210080004,current
310965,68210413904,current
310965,68210414003,current
310965,68210419202,current
310965,68210611401,current
310965,68210810002,current
310965,68210810003,current
310965,68210810005,current
310965,68387020550,current
310965,68391060462,current
310965,68391060490,current
310965,68599805104,current
310965,68788405101,current
310965,68788405103,current
310965,68788405105,current
310965,68788798301,current
310965,68788798302,current
310965,68788798303,current
310965,68788798305,current
310965,68788814809,current
310965,68788857601,current
310965,68788859001,current
310965,68788859005,current
310965,68998001103,current
310965,68998001203,current
310965,68998010903,current
310965,68998010905,current
310965,68998010908,current
310965,68998010910,current
310965,68998011003,current
310965,69103252505,current
310965,69103252506,current
310965,69168033501,current
310965,69168033503,current
310965,69168033530,current
310965,69168033540,current
310965,69168038101,current
310965,69168038103,current
310965,69168038105,current
310965,69168038130,current
310965,69168038132,current
310965,69168038140,current
310965,69168038230,current
310965,69168039030,current
310965,69168046605,current
310965,69168046701,current
310965,69168046703,current
310965,69168046705,current
310965,69168046730,current
310965,69168046732,current
310965,69396014101,current
310965,69396014105,current
310965,69396014501,current
310965,69396017201,current
310965,69517011102,current
310965,69517011105,current
310965,69517011110,current
310965,69517011125,current
310965,69517011130,current
310965,69517011150,current
310965,69729015710,current
310965,69790060933,current
310965,69790070933,current
310965,69822069350,current
310965,69842018383,current
310965,69842039154,current
310965,69842048934,current
310965,69842049301,current
310965,69842049353,current
310965,69848001124,current
310965,69848001210,current
310965,69848001224,current
310965,69848001225,current
310965,70000000301,current
310965,70000000302,current
310965,70000017501,current
310965,70000017502,current
310965,70000017503,current
310965,70000017504,current
310965,70000017505,current
310965,70000017506,current
310965,70000017507,current
310965,70000017508,current
310965,70000017509,current
310965,70000017601,current
310965,70000017602,current
310965,70000017603,current
310965,70000017604,current
310965,70000017605,current
310965,70000017606,current
310965,70000029101,current
310965,70000029201,current
310965,70000059701,current
310965,70000059702,current
310965,70030060485,current
310965,70030064771,current
310965,70030064785,current
310965,70677113201,current
310965,70677113202,current
310965,70677113203,current
310965,70677113204,current
310965,70677113205,current
310965,70677113601,current
310965,70677113602,current
310965,70677113603,current
310965,70677124401,current
310965,70692017595,current
310965,70692017962,current
310965,70729000224,current
310965,70729000250,current
310965,70729029112,current
310965,71105036501,current
310965,71105036502,current
310965,71141017822,current
